source_line	original	nomi_ru	nomi_uz	review_reason
22674	ТОПИКРЕМ БАЛЬЗАМ DA EMOLLIENT BAUME Д/ЛИЦА И ТЕЛА СМЯГЧАЮЩИЙ 75МЛ	Топикрем Бальзам DA EMOLLIENT BAUME для лица И Тела Смягчающий 75 мл	Topikrem Balzam DA EMOLLIENT BAUME yuz uchun I Tela Smyagchayushchiy 75 ml	unresolved_abbreviation
22676	ТОПИКРЕМ БЭБИ МОЛОЧКО MY 1ST ULTRA-MOISTURIZING MILK Д/ТЕЛА УВЛАЖНЯЮЩЕЕ 200МЛ	Топикрем Бэби Молочко MY 1ST ULTRA-MOISTURIZING MILK для тела Увлажняющее 200 мл	Topikrem Bebi Molochko MY 1ST ULTRA-MOISTURIZING MILK tana uchun Uvlajnyayushchee 200 ml	unresolved_abbreviation
22677	ТОПИКРЕМ ГЕЛЬ AC PURIFYING CLEANSING GEL Д/ЛИЦА ОЧИЩАЮЩИЙ СЕБОРЕГУЛИРУЮЩИЙ 75МЛ	Топикрем гель AC PURIFYING CLEANSING GEL для лица Очищающий Себорегулирующий 75 мл	Topikrem gel AC PURIFYING CLEANSING GEL yuz uchun Ochishchayushchiy Seboreguliruyushchiy 75 ml	unresolved_abbreviation
22678	ТОПИКРЕМ ГЕЛЬ DA ULTRA-RICH CLEANSING Д/ЛИЦА И ТЕЛА УЛЬТРАОБОГАЩЕННЫЙ ОЧИЩАЮЩИЙ 500МЛ	Топикрем гель DA ULTRA-RICH CLEANSING для лица И Тела Ультраобогащенный Очищающий 500 мл	Topikrem gel DA ULTRA-RICH CLEANSING yuz uchun I Tela Ultraobogashchenniy Ochishchayushchiy 500 ml	unresolved_abbreviation
22680	ТОПИКРЕМ КРЕМ UR-10 ANTI-CALLUSES FOOT CREAM Д/НОГ ОТ НАТОПТЫШЕЙ И МОЗОЛЕЙ 75МЛ	Топикрем крем UR-10 ANTI-CALLUSES FOOT CREAM Д/ног ОТ Натоптышей И Мозолей 75 мл	Topikrem krem UR-10 ANTI-CALLUSES FOOT CREAM D/nog Ot Natoptishey I Mozoley 75 ml	unresolved_abbreviation
22681	ТОПИКРЕМ КРЕМ UR-10 ANTI-ROUGHNESS SMOOTHING Д/ОГРУБЕВШЕЙ КОЖИ СМЯГЧАЮЩИЙ 200МЛ	Топикрем крем UR-10 ANTI-ROUGHNESS SMOOTHING Д/огрубевшей Кожи Смягчающий 200 мл	Topikrem krem UR-10 ANTI-ROUGHNESS SMOOTHING D/ogrubevshey Koji Smyagchayushchiy 200 ml	unresolved_abbreviation
22686	ТОПИКРЕМ МОЛОЧКО ULTRA-MOISTURIZING BODY MILK Д/ТЕЛА УЛЬТРАУВЛАЖНЯЮЩЕЕ 1000МЛ	Топикрем Молочко ULTRA-MOISTURIZING BODY MILK для тела Ультраувлажняющее 1000 мл	Topikrem Molochko ULTRA-MOISTURIZING BODY MILK tana uchun Ultrauvlajnyayushchee 1000 ml	unresolved_abbreviation
22687	ТОПИКРЕМ УЛЬТРА-УВЛАЖНЯЮЩАЯ ЭМУЛЬСИЯ ULTRA-MOISTURIZING BODY MILK Д/ТЕЛА 75МЛ	Топикрем Ультра-увлажняющая Эмульсия ULTRA-MOISTURIZING BODY MILK для тела 75 мл	Topikrem Ultra-uvlajnyayushchaya Emulsiya ULTRA-MOISTURIZING BODY MILK tana uchun 75 ml	unresolved_abbreviation
22781	ТРИДЕНТ ЖЕВ/РЕЗ SPEARMINT №1	Тридент Жев/рез SPEARMINT №1	Trident Jev/rez SPEARMINT №1	unresolved_abbreviation
22811	ТРИНТАЛ С.Т АМП 2% 5МЛ №5	Тринтал С.Т ампулы 2% 5 мл №5	Trintal S.T ampula 2% 5 ml №5	unresolved_abbreviation
22883	ТРОСТЬ ДЕРЕВЯННАЯ Д/ХОДЬБЫ	Трость Деревянная Д/ходьбы	Trost Derevyannaya D/xodbi	unresolved_abbreviation
22997	ТРУСИКИ ПОСЛЕ ОБРЕЗАНИЯ Р. 1	Трусики После Обрезания Р. 1	Trusiki Posle Obrezaniya R. 1	unresolved_abbreviation
22998	ТРУСИКИ ПОСЛЕ ОБРЕЗАНИЯ Р. 1	Трусики После Обрезания Р. 1	Trusiki Posle Obrezaniya R. 1	unresolved_abbreviation
22999	ТРУСИКИ ПОСЛЕ ОБРЕЗАНИЯ Р. 2	Трусики После Обрезания Р. 2	Trusiki Posle Obrezaniya R. 2	unresolved_abbreviation
23000	ТРУСИКИ ПОСЛЕ ОБРЕЗАНИЯ Р. S	Трусики После Обрезания Р. S	Trusiki Posle Obrezaniya R. S	unresolved_abbreviation
23001	ТРУСИКИ ПОСЛЕ ОБРЕЗАНИЯ Р. XM	Трусики После Обрезания Р. XM	Trusiki Posle Obrezaniya R. XM	unresolved_abbreviation
23030	ТУРУСОЛ Р-Р Д/ИРРИГ 3000МЛ	Турусол раствор Д/ирриг 3000 мл	Turusol eritma D/irrig 3000 ml	unresolved_abbreviation
23128	УЛЬТРАФЛОКС В.И. Р-Р Д/ИНФ 200МГ/МЛ 100МЛ	Ультрафлокс В.И. раствор для инфузий 200 Мг/мл 100 мл	Ultrafloks V.I. eritma infuziya uchun 200 Mg/ml 100 ml	unresolved_abbreviation
23137	УМКА БУТЫЛОЧКА Д/КОРМЛ 3+ 250МЛ (0031)	Умка бутылочка Д/кормл 3+ 250 мл (0031)	Umka butilka D/korml 3+ 250 ml (0031)	unresolved_abbreviation
23138	УМКА БУТЫЛОЧКА Д/КОРМЛ КЛАССИК 3+ 250МЛ (0062)	Умка бутылочка Д/кормл Классик 3+ 250 мл (0062)	Umka butilka D/korml Klassik 3+ 250 ml (0062)	unresolved_abbreviation
23139	УМКА БУТЫЛОЧКА Д/КОРМЛ С РУЧКАМИ КЛАССИК 6+ 250МЛ (0031)	Умка бутылочка Д/кормл С Ручками Классик 6+ 250 мл (0031)	Umka butilka D/korml S Ruchkami Klassik 6+ 250 ml (0031)	unresolved_abbreviation
23146	УМКА ПЕЛЕНКИ ДЕТСКИЕ О/Р 60 Х 60 №5	Умка Пеленки Детские О/Р 60 Х 60 №5	Umka Pelenki Detskie O/r 60 X 60 №5	unresolved_abbreviation
23312	УСТРОЙСТВО Д/ПЕРЕЛИВАНИЯ КРОВИ EASYWAY	Устройство Д/переливания Крови EASYWAY	Ustroystvo D/perelivaniya Krovi EASYWAY	unresolved_abbreviation
23313	УСТРОЙСТВО Д/ПЕРЕЛИВАНИЯ КРОВИ HEALTH	Устройство Д/переливания Крови HEALTH	Ustroystvo D/perelivaniya Krovi HEALTH	unresolved_abbreviation
23314	УСТРОЙСТВО Д/ПЕРЕЛИВАНИЯ КРОВИ KDM	Устройство Д/переливания Крови KDM	Ustroystvo D/perelivaniya Krovi KDM	unresolved_abbreviation
23327	УТЯГИВАЮЩИЕ НОСКИ Р. 1	Утягивающие Носки Р. 1	Utyagivayushchie Noski R. 1	unresolved_abbreviation
23328	УТЯГИВАЮЩИЕ НОСКИ Р. 2	Утягивающие Носки Р. 2	Utyagivayushchie Noski R. 2	unresolved_abbreviation
23331	УШАСТЫЙ НЯНЬ СРЕДСТВО Д/КУПАНИЯ С ГОЛОВЫ ДО НОЖЕК 250МЛ	Ушастый Нянь Средство Д/купания С Головы ДО Ножек 250 мл	Ushastiy Nyan Sredstvo D/kupaniya S Golovi Do Nojek 250 ml	unresolved_abbreviation
23406	ФАСТУМ ГЕЛЬ 30Г**	Фастум гель 30 г**	Fastum gel 30 g**	source_marker
23569	ФЖ КРЕМ-ГЕЛЬ Д/ДУША БЕЛЫЙ ШОКОЛАД И ЛАЙМ 200МЛ	ФЖ Крем-гель Д/душа Белый Шоколад И Лайм 200 мл	Fj Krem-gel D/dusha Beliy Shokolad I Laym 200 ml	unresolved_abbreviation
23570	ФЖ КРЕМ-ГЕЛЬ Д/ДУША ЛЕМОНГРАСС И ВАНИЛЬ 200МЛ	ФЖ Крем-гель Д/душа Лемонграсс И Ваниль 200 мл	Fj Krem-gel D/dusha Lemongrass I Vanil 200 ml	unresolved_abbreviation
23571	ФЖ КРЕМ-ГЕЛЬ Д/ДУША ЛИЧИ И МАЛИНА 200МЛ	ФЖ Крем-гель Д/душа Личи И Малина 200 мл	Fj Krem-gel D/dusha Lichi I Malina 200 ml	unresolved_abbreviation
23572	ФЖ КРЕМ-ГЕЛЬ Д/ДУША ШОКОЛАД И КЛУБНИКА 200МЛ	ФЖ Крем-гель Д/душа Шоколад И Клубника 200 мл	Fj Krem-gel D/dusha Shokolad I Klubnika 200 ml	unresolved_abbreviation
23573	ФЖ МАСЛО Д/МАССАЖА ЛАЙМ И ИМБИРЬ 150МЛ	ФЖ масло Д/массажа Лайм И Имбирь 150 мл	Fj moy D/massaja Laym I Imbir 150 ml	unresolved_abbreviation
23574	ФЖ МАСЛО Д/МАССАЖА МАНДАРИН И КОРИЦА 150МЛ	ФЖ масло Д/массажа Мандарин И Корица 150 мл	Fj moy D/massaja Mandarin I Koritsa 150 ml	unresolved_abbreviation
23575	ФЖ МАСЛО Д/МАССАЖА МЯТА И ЛАВАНДА 150МЛ	ФЖ масло Д/массажа Мята И Лаванда 150 мл	Fj moy D/massaja Myata I Lavanda 150 ml	unresolved_abbreviation
23576	ФЖ МАСЛО Д/МАССАЖА РОЗА И ИАЛАНГ-ИЛАНГ 150МЛ	ФЖ масло Д/массажа Роза И Иаланг-иланг 150 мл	Fj moy D/massaja Roza I Ialang-ilang 150 ml	unresolved_abbreviation
23596	ФИКСАТОР ГЕЛЕВ Д/БОЛЬШ ПАЛЬЦА НОГИ MEDICUS	Фиксатор Гелев Д/больш Пальца Ноги MEDICUS	Fiksator Gelev D/bolsh Paltsa Nogi MEDICUS	unresolved_abbreviation
23597	ФИКСАТОР ГЕЛЕВ Д/БОЛЬШ ПАЛЬЦА НОГИ VALGUS PRO	Фиксатор Гелев Д/больш Пальца Ноги VALGUS PRO	Fiksator Gelev D/bolsh Paltsa Nogi VALGUS PRO	unresolved_abbreviation
23598	ФИКСАТОР ДЛЯ ГОЛЕНОСТОПА NAVBAHOR  Р. 2	Фиксатор ДЛЯ Голеностопа NAVBAHOR Р. 2	Fiksator Dlya Golenostopa NAVBAHOR R. 2	unresolved_abbreviation
23599	ФИКСАТОР ДЛЯ ГОЛЕНОСТОПА ТОНУС Р. 1	Фиксатор ДЛЯ Голеностопа Тонус Р. 1	Fiksator Dlya Golenostopa Tonus R. 1	unresolved_abbreviation
23600	ФИКСАТОР ДЛЯ ГОЛЕНОСТОПА ТОНУС Р. 2	Фиксатор ДЛЯ Голеностопа Тонус Р. 2	Fiksator Dlya Golenostopa Tonus R. 2	unresolved_abbreviation
23604	ФИКСАТОР ДЛЯ ПЛЕЧА NAVBAHOR  Р. 1	Фиксатор ДЛЯ Плеча NAVBAHOR Р. 1	Fiksator Dlya Plecha NAVBAHOR R. 1	unresolved_abbreviation
23605	ФИКСАТОР ДЛЯ ПЛЕЧА NAVBAHOR  Р. 2	Фиксатор ДЛЯ Плеча NAVBAHOR Р. 2	Fiksator Dlya Plecha NAVBAHOR R. 2	unresolved_abbreviation
23606	ФИКСАТОР ДЛЯ ПЛЕЧА NAVBAHOR  Р. 3	Фиксатор ДЛЯ Плеча NAVBAHOR Р. 3	Fiksator Dlya Plecha NAVBAHOR R. 3	unresolved_abbreviation
23607	ФИКСАТОР ДЛЯ ПЛЕЧА NAVBAHOR  Р. 4	Фиксатор ДЛЯ Плеча NAVBAHOR Р. 4	Fiksator Dlya Plecha NAVBAHOR R. 4	unresolved_abbreviation
23611	ФИКСАТОР КОЛЕННОГО СУСТАВА HEALTH LINE (ALBA 107) Р. L	Фиксатор Коленного Сустава HEALTH LINE (ALBA 107) Р. L	Fiksator Kolennogo Sustava HEALTH LINE (ALBA 107) R. L	unresolved_abbreviation
23612	ФИКСАТОР КОЛЕННОГО СУСТАВА HEALTH LINE (ALBA-104) Р. M	Фиксатор Коленного Сустава HEALTH LINE (ALBA-104) Р. M	Fiksator Kolennogo Sustava HEALTH LINE (ALBA-104) R. M	unresolved_abbreviation
23613	ФИКСАТОР КОЛЕННОГО СУСТАВА HEALTH LINE (ALBA-104) Р. XXL	Фиксатор Коленного Сустава HEALTH LINE (ALBA-104) Р. XXL	Fiksator Kolennogo Sustava HEALTH LINE (ALBA-104) R. XXL	unresolved_abbreviation
23615	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 104) Р. L	Фиксатор Коленного Сустава SUPPORT LINE (REF 104) Р. L	Fiksator Kolennogo Sustava SUPPORT LINE (REF 104) R. L	unresolved_abbreviation
23616	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 104) Р. M	Фиксатор Коленного Сустава SUPPORT LINE (REF 104) Р. M	Fiksator Kolennogo Sustava SUPPORT LINE (REF 104) R. M	unresolved_abbreviation
23617	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 104) Р. XL	Фиксатор Коленного Сустава SUPPORT LINE (REF 104) Р. XL	Fiksator Kolennogo Sustava SUPPORT LINE (REF 104) R. XL	unresolved_abbreviation
23618	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 104) Р. XXL	Фиксатор Коленного Сустава SUPPORT LINE (REF 104) Р. XXL	Fiksator Kolennogo Sustava SUPPORT LINE (REF 104) R. XXL	unresolved_abbreviation
23619	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 107) Р. L	Фиксатор Коленного Сустава SUPPORT LINE (REF 107) Р. L	Fiksator Kolennogo Sustava SUPPORT LINE (REF 107) R. L	unresolved_abbreviation
23620	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 107) Р. M	Фиксатор Коленного Сустава SUPPORT LINE (REF 107) Р. M	Fiksator Kolennogo Sustava SUPPORT LINE (REF 107) R. M	unresolved_abbreviation
23621	ФИКСАТОР КОЛЕННОГО СУСТАВА SUPPORT LINE (REF 107) Р. XL	Фиксатор Коленного Сустава SUPPORT LINE (REF 107) Р. XL	Fiksator Kolennogo Sustava SUPPORT LINE (REF 107) R. XL	unresolved_abbreviation
23622	ФИКСАТОР КОЛЕННОГО СУСТАВА СПОРТИВНЫЙ ТОНУС (70 Х 27СМ) Р. 1	Фиксатор Коленного Сустава Спортивный Тонус (70 Х 27СМ) Р. 1	Fiksator Kolennogo Sustava Sportivniy Tonus (70 X 27Sm) R. 1	unresolved_abbreviation
23623	ФИКСАТОР КОЛЕННОГО СУСТАВА СПОРТИВНЫЙ ТОНУС (70 Х 27СМ) Р. 2	Фиксатор Коленного Сустава Спортивный Тонус (70 Х 27СМ) Р. 2	Fiksator Kolennogo Sustava Sportivniy Tonus (70 X 27Sm) R. 2	unresolved_abbreviation
23624	ФИКСАТОР КОЛЕННОГО СУХОЖИЛИЯ SUPPORT LINE (REF 111) Р. L	Фиксатор Коленного Сухожилия SUPPORT LINE (REF 111) Р. L	Fiksator Kolennogo Suxojiliya SUPPORT LINE (REF 111) R. L	unresolved_abbreviation
23625	ФИКСАТОР КОЛЕННОГО СУХОЖИЛИЯ SUPPORT LINE (REF 111) Р. M	Фиксатор Коленного Сухожилия SUPPORT LINE (REF 111) Р. M	Fiksator Kolennogo Suxojiliya SUPPORT LINE (REF 111) R. M	unresolved_abbreviation
23626	ФИКСАТОР КОЛЕННОГО СУХОЖИЛИЯ SUPPORT LINE (REF 111) Р. XL	Фиксатор Коленного Сухожилия SUPPORT LINE (REF 111) Р. XL	Fiksator Kolennogo Suxojiliya SUPPORT LINE (REF 111) R. XL	unresolved_abbreviation
23627	ФИКСАТОР КОЛЕННОГО СУХОЖИЛИЯ SUPPORT LINE (REF 111) Р. XXL	Фиксатор Коленного Сухожилия SUPPORT LINE (REF 111) Р. XXL	Fiksator Kolennogo Suxojiliya SUPPORT LINE (REF 111) R. XXL	unresolved_abbreviation
23630	ФИКСАТОР НА ЗАПЯСТЬЕ ТОНУС Р. 1	Фиксатор НА Запястье Тонус Р. 1	Fiksator Na Zapyaste Tonus R. 1	unresolved_abbreviation
23631	ФИКСАТОР НА ЗАПЯСТЬЕ ТОНУС Р. 2	Фиксатор НА Запястье Тонус Р. 2	Fiksator Na Zapyaste Tonus R. 2	unresolved_abbreviation
23671	ФИТО-СОЛЬ РОМАШКА Д/ДЕТЕЙ 300Г №3	Фито-соль Ромашка Д/детей 300 г №3	Fito-sol Romashka D/detey 300 g №3	unresolved_abbreviation
23673	ФИТО-СОЛЬ ХВОЯ Д/ДЕТЕЙ 300Г №3	Фито-соль Хвоя Д/детей 300 г №3	Fito-sol Xvoya D/detey 300 g №3	unresolved_abbreviation
23675	ФИТО-СОЛЬ ЧЕРЕДА Д/ДЕТЕЙ 300Г №3	Фито-соль Череда Д/детей 300 г №3	Fito-sol Chereda D/detey 300 g №3	unresolved_abbreviation
23676	ФИТО-ШАМПУНЬ МУМИЕ Д/ЖИРНЫХ ВОЛОС 250МЛ	Фито-шампунь Мумие Д/жирных Волос 250 мл	Fito-shampun Mumie D/jirnix Volos 250 ml	unresolved_abbreviation
23677	ФИТО-ШАМПУНЬ ХНА Д/СУХИХ ВОЛОС 250МЛ	Фито-шампунь ХНА Д/сухих Волос 250 мл	Fito-shampun Xna D/suxix Volos 250 ml	unresolved_abbreviation
23730	ФЛ КРЕМ Д/ЛИЦА ГИДРОБАЛАНС 50Г	ФЛ крем для лица Гидробаланс 50 г	Fl krem yuz uchun Gidrobalans 50 g	unresolved_abbreviation
23731	ФЛ КРЕМ Д/НОГ ОТ МОЗОЛЕЙ (ЛВН) 100Г	ФЛ крем Д/ног ОТ Мозолей (ЛВН) 100 г	Fl krem D/nog Ot Mozoley (Lvn) 100 g	unresolved_abbreviation
23732	ФЛ КРЕМ Д/РУК BODY CARE ПИТАТЕЛЬНЫЙ 140Г	ФЛ крем для рук BODY CARE Питательный 140 г	Fl krem qo‘l uchun BODY CARE Pitatelniy 140 g	unresolved_abbreviation
23733	ФЛ КРЕМ Д/РУК АКТИВНО-УВЛАЖНЯЮЩИЙ 100Г	ФЛ крем для рук Активно-увлажняющий 100 г	Fl krem qo‘l uchun Aktivno-uvlajnyayushchiy 100 g	unresolved_abbreviation
23734	ФЛ КРЕМ Д/РУК ЖЕНЬШЕНЕВЫЙ 60Г	ФЛ крем для рук Женьшеневый 60 г	Fl krem qo‘l uchun Jensheneviy 60 g	unresolved_abbreviation
23735	ФЛ КРЕМ Д/РУК И НОГТЕЙ ИНТЕНСИВНЫЙ (ЦВР) 100Г	ФЛ крем для рук И Ногтей Интенсивный (ЦВР) 100 г	Fl krem qo‘l uchun I Nogtey Intensivniy (Tsvr) 100 g	unresolved_abbreviation
23736	ФЛ КРЕМ Д/РУК ОЛИВКОВЫЙ 60Г	ФЛ крем для рук Оливковый 60 г	Fl krem qo‘l uchun Olivkoviy 60 g	unresolved_abbreviation
23782	ФЛОКСИМЕД ГЛ/МАЗЬ 0,3% 5Г	Флоксимед Гл/мазь 0,3% 5 г	Floksimed Gl/maz 0,3% 5 g	unresolved_abbreviation
23783	ФЛОКСИМЕД ГЛ/УШ КАПЛИ 0,3% 5МЛ	Флоксимед Гл/уш капли 0,3% 5 мл	Floksimed Gl/ush tomchi 0,3% 5 ml	unresolved_abbreviation
23957	ФОРМУЛА Д/ПОДДЕРЖКИ ЗДОРОВЬЯ КОСТЕЙ CALIFORNIA GOLD NUTRITION BONE FOOD ПАК 6.83Г №60	Формула Д/поддержки Здоровья Костей CALIFORNIA GOLD NUTRITION BONE FOOD пакет 6.83 г №60	Formula D/podderjki Zdorovya Kostey CALIFORNIA GOLD NUTRITION BONE FOOD paket 6.83 g №60	unresolved_abbreviation
24007	ФРЕШЛАЙФ-M ПОДГУЗНИКИ Д/ВЗРОСЛЫХ №30	Фрешлайф-M подгузники Д/взрослых №30	Freshlayf-M taglik D/vzroslix №30	unresolved_abbreviation
24245	ФУНИСТАТИН ПОР Д/СУСП 100000ЕД/МЛ 48ДОЗ	Фунистатин порошок для приготовления суспензии 100000Ед/мл 48ДОЗ	Funistatin kukun suspenziya tayyorlash uchun 100000Ed/ml 48Doz	unresolved_abbreviation
24282	ФУРОСЕМИД ТАБ 40МГ №50**	Фуросемид таблетки 40 мг №50**	Furosemid tabletka 40 mg №50**	source_marker
24283	ФУРОТАЛГИН УШ/КАПЛИ 5МЛ	Фуроталгин Уш/капли 5 мл	Furotalgin Ush/kapli 5 ml	unresolved_abbreviation
24328	ХАГГИС-3 ULTRA COMFORT Д/ДЕВОЧЕК №21	Хаггис-3 ULTRA COMFORT Д/девочек №21	Xaggis-3 ULTRA COMFORT D/devochek №21	unresolved_abbreviation
24329	ХАГГИС-3 ULTRA COMFORT Д/ДЕВОЧЕК №80	Хаггис-3 ULTRA COMFORT Д/девочек №80	Xaggis-3 ULTRA COMFORT D/devochek №80	unresolved_abbreviation
24330	ХАГГИС-3 ULTRA COMFORT Д/ДЕВОЧЕК №94	Хаггис-3 ULTRA COMFORT Д/девочек №94	Xaggis-3 ULTRA COMFORT D/devochek №94	unresolved_abbreviation
24331	ХАГГИС-3 ULTRA COMFORT Д/МАЛЬЧИКОВ №21	Хаггис-3 ULTRA COMFORT Д/мальчиков №21	Xaggis-3 ULTRA COMFORT D/malchikov №21	unresolved_abbreviation
24332	ХАГГИС-3 ULTRA COMFORT Д/МАЛЬЧИКОВ №80	Хаггис-3 ULTRA COMFORT Д/мальчиков №80	Xaggis-3 ULTRA COMFORT D/malchikov №80	unresolved_abbreviation
24333	ХАГГИС-3 ULTRA COMFORT Д/МАЛЬЧИКОВ №94	Хаггис-3 ULTRA COMFORT Д/мальчиков №94	Xaggis-3 ULTRA COMFORT D/malchikov №94	unresolved_abbreviation
24341	ХАГГИС-4 JEANS Д/ДЕВОЧЕК №34	Хаггис-4 JEANS Д/девочек №34	Xaggis-4 JEANS D/devochek №34	unresolved_abbreviation
24342	ХАГГИС-4 ULTRA COMFORT Д/ДЕВОЧЕК №19	Хаггис-4 ULTRA COMFORT Д/девочек №19	Xaggis-4 ULTRA COMFORT D/devochek №19	unresolved_abbreviation
24343	ХАГГИС-4 ULTRA COMFORT Д/ДЕВОЧЕК №66	Хаггис-4 ULTRA COMFORT Д/девочек №66	Xaggis-4 ULTRA COMFORT D/devochek №66	unresolved_abbreviation
24344	ХАГГИС-4 ULTRA COMFORT Д/ДЕВОЧЕК №80	Хаггис-4 ULTRA COMFORT Д/девочек №80	Xaggis-4 ULTRA COMFORT D/devochek №80	unresolved_abbreviation
24345	ХАГГИС-4 ULTRA COMFORT Д/МАЛЬЧИКОВ №19	Хаггис-4 ULTRA COMFORT Д/мальчиков №19	Xaggis-4 ULTRA COMFORT D/malchikov №19	unresolved_abbreviation
