source_line	original	nomi_ru	nomi_uz	review_reason
22834	ТРИХОМИГ ТАБ 250МГ №20	Трихомиг таблетки 250 мг №20	Trixomig tabletka 250 mg №20	brand_spelling_not_verified
22835	ТРИХОПОЛ Р-Р Д/ИН 0,5% 100МЛ	Трихопол раствор для инъекций 0,5% 100 мл	Trixopol eritma inyeksiya uchun 0,5% 100 ml	brand_spelling_not_verified
22836	ТРИХОПОЛ ТАБ 250МГ №20	Трихопол таблетки 250 мг №20	Trixopol tabletka 250 mg №20	brand_spelling_not_verified
22837	ТРИХОПОЛ ТАБ ВАГИН 500МГ №10	Трихопол таблетки Вагин 500 мг №10	Trixopol tabletka Vagin 500 mg №10	brand_spelling_not_verified
22838	ТРИХОШРЕЙ МАСЛО 100МЛ	Трихошрей масло 100 мл	Trixoshrey moy 100 ml	brand_spelling_not_verified
22839	ТРОЙНАЯ ОМЕГА-3 КАПС 950МГ №30	Тройная Омега-3 капсулы 950 мг №30	Troynaya Omega-3 kapsula 950 mg №30	brand_spelling_not_verified
22840	ТРОЙЧАТКА КАПС №40	Тройчатка капсулы №40	Troychatka kapsula №40	brand_spelling_not_verified
22841	ТРОЙЧАТКА ЭВАЛАР КАПС №90	Тройчатка Эвалар капсулы №90	Troychatka Evalar kapsula №90	brand_spelling_not_verified
22842	ТРОКСЕВАЗИН ГЕЛЬ 2% 40Г	Троксевазин гель 2% 40 г	Troksevazin gel 2% 40 g	brand_spelling_not_verified
22843	ТРОКСЕВАЗИН КАПС 300МГ №50	Троксевазин капсулы 300 мг №50	Troksevazin kapsula 300 mg №50	brand_spelling_not_verified
22844	ТРОКСЕРУТИН ВЕТПРОМ ГЕЛЬ 2% 40Г	Троксерутин Ветпром гель 2% 40 г	Trokserutin Vetprom gel 2% 40 g	brand_spelling_not_verified
22845	ТРОКСЕРУТИН ГЕЛЬ 2% 40Г	Троксерутин гель 2% 40 г	Trokserutin gel 2% 40 g	brand_spelling_not_verified
22846	ТРОКСЕРУТИН ГЕЛЬ 25Г	Троксерутин гель 25 г	Trokserutin gel 25 g	brand_spelling_not_verified
22847	ТРОКСЕРУТИН ДС 2% ГЕЛЬ 40Г	Троксерутин ДС 2% гель 40 г	Trokserutin Ds 2% gel 40 g	brand_spelling_not_verified
22848	ТРОКСЕРУТИН СОФАРМА ГЕЛЬ 2% 40Г	Троксерутин Софарма гель 2% 40 г	Trokserutin Sofarma gel 2% 40 g	brand_spelling_not_verified
22849	ТРОКСЕРУТИН СОФАРМА КАПС 300МГ №50	Троксерутин Софарма капсулы 300 мг №50	Trokserutin Sofarma kapsula 300 mg №50	brand_spelling_not_verified
22850	ТРОКСЕРУТИН-МИК КАПС 200МГ №50	Троксерутин-мик капсулы 200 мг №50	Trokserutin-mik kapsula 200 mg №50	brand_spelling_not_verified
22851	ТРОКСИМЕТАЦИН ДС 2% ГЕЛЬ 40Г	Троксиметацин ДС 2% гель 40 г	Troksimetatsin Ds 2% gel 40 g	brand_spelling_not_verified
22852	ТРОКСИМЕТАЦИН ДС ПЛЮС ГЕЛЬ 40Г	Троксиметацин ДС Плюс гель 40 г	Troksimetatsin Ds Plyus gel 40 g	brand_spelling_not_verified
22853	ТРОМБАФОН ТАБ 75МГ №60	Тромбафон таблетки 75 мг №60	Trombafon tabletka 75 mg №60	brand_spelling_not_verified
22854	ТРОМБИВЕЛ ТАБ 75МГ №30	Тромбивел таблетки 75 мг №30	Trombivel tabletka 75 mg №30	brand_spelling_not_verified
22855	ТРОМБЛЕСС КАПС №90	Тромблесс капсулы №90	Trombless kapsula №90	brand_spelling_not_verified
22856	ТРОМБО АСС ТАБ 100МГ №100	Тромбо АСС таблетки 100 мг №100	Trombo Ass tabletka 100 mg №100	brand_spelling_not_verified
22857	ТРОМБО АСС ТАБ 100МГ №28	Тромбо АСС таблетки 100 мг №28	Trombo Ass tabletka 100 mg №28	brand_spelling_not_verified
22858	ТРОМБО АСС ТАБ 100МГ №30	Тромбо АСС таблетки 100 мг №30	Trombo Ass tabletka 100 mg №30	brand_spelling_not_verified
22859	ТРОМБО АСС ТАБ 50МГ №30	Тромбо АСС таблетки 50 мг №30	Trombo Ass tabletka 50 mg №30	brand_spelling_not_verified
22860	ТРОМБО АСС ТАБ 75МГ №30	Тромбо АСС таблетки 75 мг №30	Trombo Ass tabletka 75 mg №30	brand_spelling_not_verified
22861	ТРОМБОЛИЗ ТАБ 75МГ №50	Тромболиз таблетки 75 мг №50	Tromboliz tabletka 75 mg №50	brand_spelling_not_verified
22862	ТРОМБОМАК ТАБ 150МГ №60	Тромбомак таблетки 150 мг №60	Trombomak tabletka 150 mg №60	brand_spelling_not_verified
22863	ТРОМБОНЕТ ТАБ 0,075Г №30	Тромбонет таблетки 0,075 г №30	Trombonet tabletka 0,075 g №30	brand_spelling_not_verified
22864	ТРОМБОНЕТ ТАБ 0,075Г №60	Тромбонет таблетки 0,075 г №60	Trombonet tabletka 0,075 g №60	brand_spelling_not_verified
22865	ТРОМБОПОЛ ТАБ 150МГ №30	Тромбопол таблетки 150 мг №30	Trombopol tabletka 150 mg №30	brand_spelling_not_verified
22866	ТРОМБОПОЛ ТАБ 150МГ №60	Тромбопол таблетки 150 мг №60	Trombopol tabletka 150 mg №60	brand_spelling_not_verified
22867	ТРОМБОПОЛ ТАБ 75МГ №30	Тромбопол таблетки 75 мг №30	Trombopol tabletka 75 mg №30	brand_spelling_not_verified
22868	ТРОМБОПОЛ ТАБ 75МГ №60	Тромбопол таблетки 75 мг №60	Trombopol tabletka 75 mg №60	brand_spelling_not_verified
22869	ТРОМБОРЕЛЬ ТАБ 75МГ №28	Тромборель таблетки 75 мг №28	Tromborel tabletka 75 mg №28	brand_spelling_not_verified
22870	ТРОМБОФРИН Р-Р Д/ИН 6000 АНТИ-ХА МЕ/0,6МЛ №10	Тромбофрин раствор для инъекций 6000 Анти-ха МЕ/0,6 мл №10	Trombofrin eritma inyeksiya uchun 6000 Anti-xa Me/0,6 ml №10	brand_spelling_not_verified
22871	ТРОНИД 500 Р-Р Д/ИНФ 500МГ/100МЛ	Тронид 500 раствор для инфузий 500 мг/100 мл	Tronid 500 eritma infuziya uchun 500 mg/100 ml	brand_spelling_not_verified
22872	ТРОПИКАМИД ГЛ/КАПЛИ 0,5% 10МЛ	Тропикамид глазные капли 0,5% 10 мл	Tropikamid ko‘z tomchilari 0,5% 10 ml	brand_spelling_not_verified
22873	ТРОПИКАМИД ГЛ/КАПЛИ 1% 10МЛ	Тропикамид глазные капли 1% 10 мл	Tropikamid ko‘z tomchilari 1% 10 ml	brand_spelling_not_verified
22874	ТРОСТЬ ДЕРЕВЯННАЯ	Трость Деревянная	Trost Derevyannaya	brand_spelling_not_verified
22875	ТРОСТЬ ДЕРЕВЯННАЯ (ЗОЛОТАЯ)	Трость Деревянная (Золотая)	Trost Derevyannaya (Zolotaya)	brand_spelling_not_verified
22876	ТРОСТЬ ДЕРЕВЯННАЯ (ОРЕХОВАЯ)	Трость Деревянная (Ореховая)	Trost Derevyannaya (Orexovaya)	brand_spelling_not_verified
22877	ТРОСТЬ ДЕРЕВЯННАЯ (СЛОНОВАЯ КОСТЬ)	Трость Деревянная (Слоновая Кость)	Trost Derevyannaya (Slonovaya Kost)	brand_spelling_not_verified
22878	ТРОСТЬ ДЕРЕВЯННАЯ (СОСНА)	Трость Деревянная (Сосна)	Trost Derevyannaya (Sosna)	brand_spelling_not_verified
22879	ТРОСТЬ ДЕРЕВЯННАЯ (СОСНА)/БЕЛАЯ	Трость Деревянная (Сосна)/Белая	Trost Derevyannaya (Sosna)/Belaya	brand_spelling_not_verified
22880	ТРОСТЬ ДЕРЕВЯННАЯ (СОСНА)/ЧЕРНАЯ	Трость Деревянная (Сосна)/Черная	Trost Derevyannaya (Sosna)/Chernaya	brand_spelling_not_verified
22881	ТРОСТЬ ДЕРЕВЯННАЯ (СТАЛЬНАЯ)	Трость Деревянная (Стальная)	Trost Derevyannaya (Stalnaya)	brand_spelling_not_verified
22882	ТРОСТЬ ДЕРЕВЯННАЯ (ТОЛ)	Трость Деревянная (ТОЛ)	Trost Derevyannaya (Tol)	brand_spelling_not_verified
22883	ТРОСТЬ ДЕРЕВЯННАЯ Д/ХОДЬБЫ	Трость Деревянная Д/ходьбы	Trost Derevyannaya D/xodbi	unresolved_abbreviation
22884	ТРОСТЬ ДЛЯ КЕМПИНГА БАМБУКОВАЯ	Трость ДЛЯ Кемпинга Бамбуковая	Trost Dlya Kempinga Bambukovaya	brand_spelling_not_verified
22885	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ (4 НОЖКИ)	Трость Металлическая (4 Ножки)	Trost Metallicheskaya (4 Nojki)	brand_spelling_not_verified
22886	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ НЕРЕГУЛИР	Трость Металлическая Нерегулир	Trost Metallicheskaya Neregulir	brand_spelling_not_verified
22887	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ НЕРЕГУЛИР	Трость Металлическая Нерегулир	Trost Metallicheskaya Neregulir	brand_spelling_not_verified
22888	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ НЕРЕГУЛИР (СТАЛЬНАЯ)	Трость Металлическая Нерегулир (Стальная)	Trost Metallicheskaya Neregulir (Stalnaya)	brand_spelling_not_verified
22889	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ НЕРЕГУЛИР (ЧЕРНАЯ)	Трость Металлическая Нерегулир (Черная)	Trost Metallicheskaya Neregulir (Chernaya)	brand_spelling_not_verified
22890	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР	Трость Металлическая Регулир	Trost Metallicheskaya Regulir	brand_spelling_not_verified
22891	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР	Трость Металлическая Регулир	Trost Metallicheskaya Regulir	brand_spelling_not_verified
22892	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (4 НОЖКИ ZM)	Трость Металлическая Регулир (4 Ножки ZM)	Trost Metallicheskaya Regulir (4 Nojki ZM)	brand_spelling_not_verified
22893	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (4 НОЖКИ СЕРЫЙ)	Трость Металлическая Регулир (4 Ножки Серый)	Trost Metallicheskaya Regulir (4 Nojki Seriy)	brand_spelling_not_verified
22894	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (4 НОЖКИ ЧЕРНЫЙ)	Трость Металлическая Регулир (4 Ножки Черный)	Trost Metallicheskaya Regulir (4 Nojki Cherniy)	brand_spelling_not_verified
22895	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (СТАЛЬНАЯ)	Трость Металлическая Регулир (Стальная)	Trost Metallicheskaya Regulir (Stalnaya)	brand_spelling_not_verified
22896	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (Т3-4 НОЖКА)	Трость Металлическая Регулир (Т3-4 Ножка)	Trost Metallicheskaya Regulir (T3-4 Nojka)	brand_spelling_not_verified
22897	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (Т3Ц-5)	Трость Металлическая Регулир (Т3Ц-5)	Trost Metallicheskaya Regulir (T3Ts-5)	brand_spelling_not_verified
22898	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (ТС-1)	Трость Металлическая Регулир (ТС-1)	Trost Metallicheskaya Regulir (Ts-1)	brand_spelling_not_verified
22899	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (ТС-3 НОЖКА)	Трость Металлическая Регулир (ТС-3 Ножка)	Trost Metallicheskaya Regulir (Ts-3 Nojka)	brand_spelling_not_verified
22900	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (ТС-ШИПАМИ)	Трость Металлическая Регулир (Тс-шипами)	Trost Metallicheskaya Regulir (Ts-shipami)	brand_spelling_not_verified
22901	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (ТЧ-2)	Трость Металлическая Регулир (ТЧ-2)	Trost Metallicheskaya Regulir (Tch-2)	brand_spelling_not_verified
22902	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР (ЧЕРНАЯ)	Трость Металлическая Регулир (Черная)	Trost Metallicheskaya Regulir (Chernaya)	brand_spelling_not_verified
22903	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР С ФОНАРЕМ	Трость Металлическая Регулир С Фонарем	Trost Metallicheskaya Regulir S Fonarem	brand_spelling_not_verified
22904	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР С ФОНАРИКОМ	Трость Металлическая Регулир С Фонариком	Trost Metallicheskaya Regulir S Fonarikom	brand_spelling_not_verified
22905	ТРОСТЬ МЕТАЛЛИЧЕСКАЯ РЕГУЛИР-LY-G02 КОРИЧНЕВЫЙ	Трость Металлическая Регулир-LY-G02 Коричневый	Trost Metallicheskaya Regulir-LY-G02 Korichneviy	brand_spelling_not_verified
22906	ТРОСТЬ ТАКТИЛЬНАЯ БЕЛАЯ	Трость Тактильная Белая	Trost Taktilnaya Belaya	brand_spelling_not_verified
22907	ТРОСТЬ-СТУЛ АЛЮМИНИЕВАЯ	Трость-стул Алюминиевая	Trost-stul Alyuminievaya	brand_spelling_not_verified
22908	ТРУБКА  ТРАХЕОТОМИЧЕСКАЯ С МАНЖЕТОЙ 5,0ММ	Трубка Трахеотомическая С Манжетой 5,0 мм	Trubka Traxeotomicheskaya S Manjetoy 5,0 mm	brand_spelling_not_verified
22909	ТРУБКА  ТРАХЕОТОМИЧЕСКАЯ С МАНЖЕТОЙ 6,0ММ	Трубка Трахеотомическая С Манжетой 6,0 мм	Trubka Traxeotomicheskaya S Manjetoy 6,0 mm	brand_spelling_not_verified
22910	ТРУБКА  ТРАХЕОТОМИЧЕСКАЯ С МАНЖЕТОЙ 7,0ММ	Трубка Трахеотомическая С Манжетой 7,0 мм	Trubka Traxeotomicheskaya S Manjetoy 7,0 mm	brand_spelling_not_verified
22911	ТРУБКА  ТРАХЕОТОМИЧЕСКАЯ С МАНЖЕТОЙ 7,5ММ	Трубка Трахеотомическая С Манжетой 7,5 мм	Trubka Traxeotomicheskaya S Manjetoy 7,5 mm	brand_spelling_not_verified
22912	ТРУБКА  ТРАХЕОТОМИЧЕСКАЯ С МАНЖЕТОЙ 8,0ММ	Трубка Трахеотомическая С Манжетой 8,0 мм	Trubka Traxeotomicheskaya S Manjetoy 8,0 mm	brand_spelling_not_verified
22913	ТРУБКА  ТРАХЕОТОМИЧЕСКАЯ С МАНЖЕТОЙ 8,5ММ	Трубка Трахеотомическая С Манжетой 8,5 мм	Trubka Traxeotomicheskaya S Manjetoy 8,5 mm	brand_spelling_not_verified
22914	ТРУБКА ГАЗООТВОДНАЯ ДЕТСКАЯ МАЛЫШОК 0+ №10	Трубка Газоотводная Детская Малышок 0+ №10	Trubka Gazootvodnaya Detskaya Malishok 0+ №10	brand_spelling_not_verified
22915	ТРУБКА ГАЗООТВОДНАЯ ДЛЯ НОВОРОЖДЕННЫХ FRIDABABY WINDI №10	Трубка Газоотводная ДЛЯ Новорожденных FRIDABABY WINDI №10	Trubka Gazootvodnaya Dlya Novorojdennix FRIDABABY WINDI №10	brand_spelling_not_verified
22916	ТРУБКА ГАЗООТВОДНАЯ ДЛЯ НОВОРОЖДЕННЫХ WINDI №10	Трубка Газоотводная ДЛЯ Новорожденных WINDI №10	Trubka Gazootvodnaya Dlya Novorojdennix WINDI №10	brand_spelling_not_verified
22917	ТРУБКА ГАЗООТВОДНАЯ ДЛЯ НОВОРОЖДЕННЫХ МАЛЫШ ОК №10	Трубка Газоотводная ДЛЯ Новорожденных Малыш ОК №10	Trubka Gazootvodnaya Dlya Novorojdennix Malish Ok №10	brand_spelling_not_verified
22918	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ BEROTUBE С МАНЖЕТОЙ FR 28 (7,0ММ)	Трубка Трахеотомическая BEROTUBE С Манжетой FR 28 (7,0 мм)	Trubka Traxeotomicheskaya BEROTUBE S Manjetoy FR 28 (7,0 mm)	brand_spelling_not_verified
22919	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ BEROTUBE С МАНЖЕТОЙ FR 30 (7,5ММ)	Трубка Трахеотомическая BEROTUBE С Манжетой FR 30 (7,5 мм)	Trubka Traxeotomicheskaya BEROTUBE S Manjetoy FR 30 (7,5 mm)	brand_spelling_not_verified
22920	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ BEROTUBE С МАНЖЕТОЙ FR 32 (8,0ММ)	Трубка Трахеотомическая BEROTUBE С Манжетой FR 32 (8,0 мм)	Trubka Traxeotomicheskaya BEROTUBE S Manjetoy FR 32 (8,0 mm)	brand_spelling_not_verified
22921	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ BEROTUBE С МАНЖЕТОЙ FR 34 (8,5ММ)	Трубка Трахеотомическая BEROTUBE С Манжетой FR 34 (8,5 мм)	Trubka Traxeotomicheskaya BEROTUBE S Manjetoy FR 34 (8,5 mm)	brand_spelling_not_verified
22922	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ BEROTUBE С МАНЖЕТОЙ FR 36 (9,0ММ)	Трубка Трахеотомическая BEROTUBE С Манжетой FR 36 (9,0 мм)	Trubka Traxeotomicheskaya BEROTUBE S Manjetoy FR 36 (9,0 mm)	brand_spelling_not_verified
22923	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ RUSTMOMED С МАНЖЕТОЙ 3,0ММ	Трубка Трахеотомическая RUSTMOMED С Манжетой 3,0 мм	Trubka Traxeotomicheskaya RUSTMOMED S Manjetoy 3,0 mm	brand_spelling_not_verified
22924	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ RUSTMOMED С МАНЖЕТОЙ 3,5ММ	Трубка Трахеотомическая RUSTMOMED С Манжетой 3,5 мм	Trubka Traxeotomicheskaya RUSTMOMED S Manjetoy 3,5 mm	brand_spelling_not_verified
22925	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ RUSTMOMED С МАНЖЕТОЙ 4,0ММ	Трубка Трахеотомическая RUSTMOMED С Манжетой 4,0 мм	Trubka Traxeotomicheskaya RUSTMOMED S Manjetoy 4,0 mm	brand_spelling_not_verified
22926	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ RUSTMOMED С МАНЖЕТОЙ 5,0ММ	Трубка Трахеотомическая RUSTMOMED С Манжетой 5,0 мм	Trubka Traxeotomicheskaya RUSTMOMED S Manjetoy 5,0 mm	brand_spelling_not_verified
22927	ТРУБКА ТРАХЕОТОМИЧЕСКАЯ RUSTMOMED С МАНЖЕТОЙ 6,0ММ	Трубка Трахеотомическая RUSTMOMED С Манжетой 6,0 мм	Trubka Traxeotomicheskaya RUSTMOMED S Manjetoy 6,0 mm	brand_spelling_not_verified
